"id","state_name","route_name","route_link","bus_name","bus_type","departing","duration","reaching","rating","price","availability"
"1421","Himachal(HPTDC)","Delhi to Chamba (Himachal Pradesh)","https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh","HRTC - 84","Himsuta AC Seater Volvo/Scania 2+2","20:15","15h 15m","11:30","4.0","1589.00","31"
"1422","Himachal(HPTDC)","Delhi to Chamba (Himachal Pradesh)","https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh","HRTC - 578","Ordinary 3+2 Non AC Seater","22:10","20h 25m","18:35","1.9","862.00","37"
"1423","Himachal(HPTDC)","Dalhousie to Delhi","https://www.redbus.in/bus-tickets/dalhousie-to-delhi","Travel Point","A/C Seater / Sleeper (2+2)","16:00","13h 20m","05:20","2.8","1424.00","50"
"1424","Himachal(HPTDC)","Solan to Delhi","https://www.redbus.in/bus-tickets/solan-to-delhi","RSRTC - 192348","Super Luxury Volvo AC Seater Pushback 2+2","17:47","08h 13m","02:00","3.7","910.00","37"
"1425","Himachal(HPTDC)","Solan to Delhi","https://www.redbus.in/bus-tickets/solan-to-delhi","Laxmi holidays","Scania Multi-Axle AC Semi Sleeper (2+2)","21:30","07h 00m","04:30","4.6","499.00","42"
"1426","Himachal(HPTDC)","Solan to Delhi","https://www.redbus.in/bus-tickets/solan-to-delhi","Laxmi holidays","Volvo A/C Semi Sleeper (2+2)","11:45","06h 45m","18:30","4.7","499.00","36"
"1427","Himachal(HPTDC)","Solan to Delhi","https://www.redbus.in/bus-tickets/solan-to-delhi","Bedi Travels","Volvo A/C Semi Sleeper (2+2 )","23:00","06h 30m","05:30","4.7","468.00","35"
"1428","Himachal(HPTDC)","Solan to Delhi","https://www.redbus.in/bus-tickets/solan-to-delhi",,,,,,"0.0","0.00","0"
"1429","Himachal(HPTDC)","Delhi to Palampur","https://www.redbus.in/bus-tickets/delhi-to-palampur","Laxmi holidays","Scania Multi-Axle AC Semi Sleeper (2+2)","19:00","11h 00m","06:00","4.6","699.00","38"
"1430","Himachal(HPTDC)","Delhi to Palampur","https://www.redbus.in/bus-tickets/delhi-to-palampur","Ram Dalal Holidays","Volvo A/C Semi Sleeper (2+2)","20:00","11h 00m","07:00","4.6","585.00","22"
"1431","Himachal(HPTDC)","Delhi to Palampur","https://www.redbus.in/bus-tickets/delhi-to-palampur","Laxmi holidays","Volvo A/C Semi Sleeper (2+2)","20:00","11h 00m","07:00","4.5","699.00","27"
"1432","Himachal(HPTDC)","Delhi to Palampur","https://www.redbus.in/bus-tickets/delhi-to-palampur","AdCity Land Travels",,"19:55","10h 05m","06:00","3.6","540.00","19"
"1433","Himachal(HPTDC)","Delhi to Palampur","https://www.redbus.in/bus-tickets/delhi-to-palampur",,,,,,"0.0","0.00","0"
"1434","Himachal(HPTDC)","Dharamshala (Himachal Pradesh) to Delhi","https://www.redbus.in/bus-tickets/dharamshala-to-delhi","Ram Dalal Holidays","Volvo 9600 Multi Axle Semi-Sleeper (2+2)","20:38","09h 52m","06:30","4.7","630.00","37"
"1435","Himachal(HPTDC)","Dharamshala (Himachal Pradesh) to Delhi","https://www.redbus.in/bus-tickets/dharamshala-to-delhi","Bedi Travels","Volvo 9600 Multi Axle Semi-Sleeper (2+2)","19:00","10h 30m","05:30","4.7","630.00","26"
"1436","Himachal(HPTDC)","Dharamshala (Himachal Pradesh) to Delhi","https://www.redbus.in/bus-tickets/dharamshala-to-delhi","Laxmi holidays","Volvo 9600 A/C Semi Sleeper (2+2)","21:45","10h 45m","08:30","4.8","699.00","31"
"1437","Himachal(HPTDC)","Dharamshala (Himachal Pradesh) to Delhi","https://www.redbus.in/bus-tickets/dharamshala-to-delhi","AdRaghukul Holidays",,"19:00","10h 00m","05:00","3.7","719.00","0"
"1438","Himachal(HPTDC)","Dharamshala (Himachal Pradesh) to Delhi","https://www.redbus.in/bus-tickets/dharamshala-to-delhi",,,,,,"0.0","0.00","0"
"1439","Himachal(HPTDC)","Delhi to Solan","https://www.redbus.in/bus-tickets/delhi-to-solan","RSRTC - 192344","Super Luxury Volvo AC Seater Pushback 2+2","03:00","09h 13m","12:13","3.7","910.00","33"
"1440","Himachal(HPTDC)","Delhi to Solan","https://www.redbus.in/bus-tickets/delhi-to-solan","Laxmi holidays","Volvo A/C Semi Sleeper (2+2)","23:25","07h 15m","06:40","4.7","399.00","39"
"1441","Himachal(HPTDC)","Delhi to Solan","https://www.redbus.in/bus-tickets/delhi-to-solan","Bedi Travels","Volvo A/C Semi Sleeper (2+2 )","23:00","07h 45m","06:45","4.9","476.00","35"
"1442","Himachal(HPTDC)","Delhi to Solan","https://www.redbus.in/bus-tickets/delhi-to-solan","Laxmi holidays","Scania Multi-Axle AC Semi Sleeper (2+2)","23:30","07h 00m","06:30","4.7","499.00","50"
"1443","Himachal(HPTDC)","Delhi to Solan","https://www.redbus.in/bus-tickets/delhi-to-solan",,,,,,"0.0","0.00","0"
"1444","Himachal(HPTDC)","Chandigarh to Reckong Peo (Himachal Pradesh)","https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh","HRTC - 1513","Ordinary 3+2 Non AC Seater","04:40","14h 20m","19:00","3.9","768.00","25"
"1445","Himachal(HPTDC)","Chandigarh to Reckong Peo (Himachal Pradesh)","https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh","HRTC - 1509","Ordinary 3+2 Non AC Seater","18:00","12h 20m","06:20","2.8","768.00","25"
"1446","Himachal(HPTDC)","Chandigarh to Reckong Peo (Himachal Pradesh)","https://www.redbus.in/bus-tickets/chandigarh-to-reckong-peo-himachal-pradesh","HRTC - 1512","Ordinary 3+2 Non AC Seater","19:00","14h 00m","09:00","2.7","766.00","37"
"1447","Himachal(HPTDC)","Manali to Shimla","https://www.redbus.in/bus-tickets/manali-to-shimla","KRISHNA TRANSPORT SHIMLA","NON A/C Seater Push Back (2+2)","08:30","08h 45m","17:15","3.2","640.00","35"
"1448","Himachal(HPTDC)","Palampur to Delhi","https://www.redbus.in/bus-tickets/palampur-to-delhi","Bedi Travels","Volvo 9600 A/C Semi Sleeper (2+2)","19:05","10h 55m","06:00","4.8","630.00","23"
"1449","Himachal(HPTDC)","Palampur to Delhi","https://www.redbus.in/bus-tickets/palampur-to-delhi","New Himalaya Travels","Volvo A/C Semi Sleeper (2+2)","19:35","10h 40m","06:15","4.7","540.00","27"
"1450","Himachal(HPTDC)","Palampur to Delhi","https://www.redbus.in/bus-tickets/palampur-to-delhi","Ram Dalal Holidays","Volvo A/C Semi Sleeper (2+2)","18:50","10h 40m","05:30","4.6","684.00","30"
"1451","Himachal(HPTDC)","Palampur to Delhi","https://www.redbus.in/bus-tickets/palampur-to-delhi","AdCity Land Travels",,"19:30","10h 30m","06:00","3.5","540.00","32"
"1452","Himachal(HPTDC)","Palampur to Delhi","https://www.redbus.in/bus-tickets/palampur-to-delhi",,,,,,"0.0","0.00","0"
"1453","Himachal(HPTDC)","Chandigarh to Kullu","https://www.redbus.in/bus-tickets/chandigarh-to-kullu","Laxmi holidays","Volvo 9600 A/C Semi Sleeper (2+2)","00:15","06h 00m","06:15","3.1","500.00","34"
"1454","Himachal(HPTDC)","Chandigarh to Kullu","https://www.redbus.in/bus-tickets/chandigarh-to-kullu","FlixBus","A/C Seater (2+2)","00:20","05h 40m","06:00","4.0","204.00","12"
"1455","Himachal(HPTDC)","Chandigarh to Kullu","https://www.redbus.in/bus-tickets/chandigarh-to-kullu","Subh Yatri Holidays","Volvo A/C Semi Sleeper (2+2)","00:45","05h 35m","06:20","3.5","573.00","29"
"1456","Himachal(HPTDC)","Chandigarh to Kullu","https://www.redbus.in/bus-tickets/chandigarh-to-kullu","IntrCity SmartBus","Volvo 9600 A/C Semi Sleeper (2+2)","00:50","05h 45m","06:35","4.4","753.00","40"
"1457","Himachal(HPTDC)","Chandigarh to Kullu","https://www.redbus.in/bus-tickets/chandigarh-to-kullu","R S YADAV SMART BUS PRIVATE LIMITED",,"00:54","06h 31m","07:25","4.3","475.00","45"
"1458","Himachal(HPTDC)","Chandigarh to Kullu","https://www.redbus.in/bus-tickets/chandigarh-to-kullu",,,,,,"0.0","0.00","0"
"1459","Himachal(HPTDC)","Chandigarh to Kullu","https://www.redbus.in/bus-tickets/chandigarh-to-kullu",,,,,,"0.0","0.00","0"
"1460","Himachal(HPTDC)","Chandigarh to Kullu","https://www.redbus.in/bus-tickets/chandigarh-to-kullu",,,,,,"0.0","0.00","0"
"1461","Himachal(HPTDC)","Chandigarh to Kullu","https://www.redbus.in/bus-tickets/chandigarh-to-kullu",,,,,,"0.0","0.00","0"
"1462","Himachal(HPTDC)","Chandigarh to Kullu","https://www.redbus.in/bus-tickets/chandigarh-to-kullu",,,,,,"0.0","0.00","0"
"1463","Himachal(HPTDC)","Kangra to Chandigarh","https://www.redbus.in/bus-tickets/kangra-to-chandigarh","FlixBus","A/C Seater (2+2)","18:40","06h 15m","00:55","3.3","411.00","28"
"1464","Himachal(HPTDC)","Kangra to Chandigarh","https://www.redbus.in/bus-tickets/kangra-to-chandigarh","Laxmi holidays","Volvo 9600 A/C Semi Sleeper (2+2)","19:10","05h 50m","01:00","4.6","599.00","33"
"1465","Himachal(HPTDC)","Kangra to Chandigarh","https://www.redbus.in/bus-tickets/kangra-to-chandigarh","Laxmi holidays","VE A/C Semi Sleeper (2+2)","19:35","04h 20m","23:55","4.5","799.00","36"
"1466","Himachal(HPTDC)","Kangra to Chandigarh","https://www.redbus.in/bus-tickets/kangra-to-chandigarh","City Land Travels","Volvo A/C Semi Sleeper (2+2)","19:40","05h 00m","00:40","3.6","630.00","32"
"1467","Himachal(HPTDC)","Kangra to Chandigarh","https://www.redbus.in/bus-tickets/kangra-to-chandigarh",,,,,,"0.0","0.00","0"
"1468","Himachal(HPTDC)","Kullu to Chandigarh","https://www.redbus.in/bus-tickets/kullu-to-chandigarh","City Land Travels","Volvo A/C Semi Sleeper (2+2)","08:55","06h 10m","15:05","3.6","799.00","28"
"1469","Himachal(HPTDC)","Kullu to Chandigarh","https://www.redbus.in/bus-tickets/kullu-to-chandigarh","City Land Travels","Volvo A/C Semi Sleeper (2+2)","11:55","06h 10m","18:05","3.7","799.00","30"
"1470","Himachal(HPTDC)","Kullu to Chandigarh","https://www.redbus.in/bus-tickets/kullu-to-chandigarh","City Land Travels","Volvo A/C Semi Sleeper (2+2)","15:20","05h 40m","21:00","3.6","529.00","41"
"1471","Himachal(HPTDC)","Kullu to Chandigarh","https://www.redbus.in/bus-tickets/kullu-to-chandigarh","City Land Travels","Volvo A/C Semi Sleeper (2+2)","15:40","05h 50m","21:30","4.4","619.00","41"
"1472","Himachal(HPTDC)","Kullu to Chandigarh","https://www.redbus.in/bus-tickets/kullu-to-chandigarh",,,,,,"0.0","0.00","0"
"1473","Himachal(HPTDC)","Delhi to Kangra","https://www.redbus.in/bus-tickets/delhi-to-kangra","Ram Dalal Holidays","Volvo 9600 Multi Axle Semi-Sleeper (2+2)","21:45","09h 20m","07:05","4.9","639.00","36"
"1474","Himachal(HPTDC)","Delhi to Kangra","https://www.redbus.in/bus-tickets/delhi-to-kangra","Ram Dalal Holidays","Volvo 9600 A/C Semi Sleeper (2+2)","20:25","10h 20m","06:45","4.8","639.00","37"
"1475","Himachal(HPTDC)","Delhi to Kangra","https://www.redbus.in/bus-tickets/delhi-to-kangra","Bedi Travels","Volvo 9600 Multi Axle Semi-Sleeper (2+2)","21:00","09h 45m","06:45","4.8","630.00","38"
"1476","Himachal(HPTDC)","Delhi to Kangra","https://www.redbus.in/bus-tickets/delhi-to-kangra","AdCity Land Travels",,"22:20","08h 30m","06:50","3.9","585.00","40"
"1477","Himachal(HPTDC)","Delhi to Kangra","https://www.redbus.in/bus-tickets/delhi-to-kangra",,,,,,"0.0","0.00","0"
"1478","Himachal(HPTDC)","Chamba (Himachal Pradesh) to Delhi","https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi","HRTC - 1017","Ordinary 3+2 Non AC Seater","12:50","17h 10m","06:00","4.0","796.00","34"
"1479","Himachal(HPTDC)","Chamba (Himachal Pradesh) to Delhi","https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi","HRTC - 1002","Ordinary 3+2 Non AC Seater","15:00","17h 30m","08:30","2.6","862.00","28"
"1480","Himachal(HPTDC)","Chamba (Himachal Pradesh) to Delhi","https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi","HRTC - 1024","A/C Executive (2+3)","16:20","16h 15m","08:35","3.4","1007.00","40"
"1481","Himachal(HPTDC)","Chamba (Himachal Pradesh) to Delhi","https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi","HRTC - 100","Himsuta AC Seater Volvo/Scania 2+2","17:40","15h 20m","09:00","3.9","1589.00","24"
"1482","Himachal(HPTDC)","Palampur to Chandigarh","https://www.redbus.in/bus-tickets/palampur-to-chandigarh","Laxmi holidays","Volvo A/C Semi Sleeper (2+2)","18:15","07h 00m","01:15","4.5","599.00","36"
"1483","Himachal(HPTDC)","Palampur to Chandigarh","https://www.redbus.in/bus-tickets/palampur-to-chandigarh","Everest Holidays","Volvo A/C Semi Sleeper (2+2)","18:20","06h 50m","01:10","3.5","671.00","33"
"1484","Himachal(HPTDC)","Palampur to Chandigarh","https://www.redbus.in/bus-tickets/palampur-to-chandigarh","Northern Travels","Volvo A/C Semi Sleeper (2+2)","18:45","06h 15m","01:00","3.0","570.00","28"
"1485","Himachal(HPTDC)","Palampur to Chandigarh","https://www.redbus.in/bus-tickets/palampur-to-chandigarh","Ram Dalal Holidays","Volvo A/C Semi Sleeper (2+2)","18:50","06h 20m","01:10","4.3","684.00","30"
"1486","Himachal(HPTDC)","Palampur to Chandigarh","https://www.redbus.in/bus-tickets/palampur-to-chandigarh",,,,,,"0.0","0.00","0"
"1487","Himachal(HPTDC)","Chandigarh to Shimla","https://www.redbus.in/bus-tickets/chandigarh-to-shimla","RSRTC - 192344","Super Luxury Volvo AC Seater Pushback 2+2","10:30","03h 30m","14:00","3.6","432.00","33"
"1488","Himachal(HPTDC)","Chandigarh to Shimla","https://www.redbus.in/bus-tickets/chandigarh-to-shimla","FlixBus","A/C Seater (2+2)","04:35","04h 00m","08:35","4.1","149.00","24"
"1489","Himachal(HPTDC)","Chandigarh to Shimla","https://www.redbus.in/bus-tickets/chandigarh-to-shimla","FlixBus","A/C Seater (2+2)","11:30","04h 30m","16:00","4.3","149.00","39"
"1490","Himachal(HPTDC)","Chandigarh to Shimla","https://www.redbus.in/bus-tickets/chandigarh-to-shimla","Bedi Travels","Volvo A/C Semi Sleeper (2+2 )","03:50","04h 10m","08:00","4.4","495.00","27"
"1491","Himachal(HPTDC)","Chandigarh to Shimla","https://www.redbus.in/bus-tickets/chandigarh-to-shimla",,,,,,"0.0","0.00","0"
"1492","Himachal(HPTDC)","Chandigarh to Kangra","https://www.redbus.in/bus-tickets/chandigarh-to-kangra","City Land Travels","Volvo A/C Semi Sleeper (2+2)","00:40","04h 30m","05:10","3.7","540.00","11"
"1493","Himachal(HPTDC)","Chandigarh to Kangra","https://www.redbus.in/bus-tickets/chandigarh-to-kangra","Laxmi holidays","Volvo Multi-Axle A/C Semi Sleeper (2+2)","01:00","05h 25m","06:25","4.3","500.00","31"
"1494","Himachal(HPTDC)","Chandigarh to Kangra","https://www.redbus.in/bus-tickets/chandigarh-to-kangra","New Himalaya Travels","Volvo A/C Semi Sleeper (2+2)","01:00","04h 10m","05:10","4.4","600.00","14"
"1495","Himachal(HPTDC)","Chandigarh to Kangra","https://www.redbus.in/bus-tickets/chandigarh-to-kangra","Ram Dalal Holidays","Volvo A/C Semi Sleeper (2+2)","01:05","04h 25m","05:30","4.4","650.00","8"
"1496","Himachal(HPTDC)","Chandigarh to Kangra","https://www.redbus.in/bus-tickets/chandigarh-to-kangra",,,,,,"0.0","0.00","0"
"1497","Himachal(HPTDC)","Delhi to Nalagarh","https://www.redbus.in/bus-tickets/delhi-to-nalagarh","HRTC - 533","Ordinary 3+2 Non AC Seater","07:20","08h 00m","15:20","3.8","332.00","35"
"1498","Himachal(HPTDC)","Delhi to Nalagarh","https://www.redbus.in/bus-tickets/delhi-to-nalagarh","HRTC - 513","Ordinary 3+2 Non AC Seater","10:30","06h 30m","17:00","3.2","332.00","27"
"1499","Himachal(HPTDC)","Delhi to Nalagarh","https://www.redbus.in/bus-tickets/delhi-to-nalagarh","HRTC - 514","Ordinary 3+2 Non AC Seater","11:30","07h 45m","19:15","3.8","332.00","36"
"1500","Himachal(HPTDC)","Delhi to Nalagarh","https://www.redbus.in/bus-tickets/delhi-to-nalagarh","HRTC - 6754","A/C Executive (2+3)","12:00","06h 40m","18:40","2.7","442.00","44"
"1501","Himachal(HPTDC)","Delhi to Nalagarh","https://www.redbus.in/bus-tickets/delhi-to-nalagarh","HRTC - 568","Ordinary 3+2 Non AC Seater","21:30","09h 45m","07:15","2.5","332.00","39"
"1502","Himachal(HPTDC)","Baddi (Himachal Pradesh) to Delhi","https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi","HRTC - 6753","Ordinary 3+2 Non AC Seater","10:30","07h 00m","17:30","4.0","310.00","37"
"1503","Himachal(HPTDC)","Baddi (Himachal Pradesh) to Delhi","https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi","HRTC - 6649","A/C Executive (2+3)","13:50","06h 40m","20:30","3.5","420.00","44"
"1504","Himachal(HPTDC)","Baddi (Himachal Pradesh) to Delhi","https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi","HRTC - 6709","Ordinary 3+2 Non AC Seater","19:30","06h 15m","01:45","3.9","310.00","35"
"1505","Himachal(HPTDC)","Baddi (Himachal Pradesh) to Delhi","https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi","HRTC - 843","Ordinary 3+2 Non AC Seater","20:30","07h 30m","04:00","3.7","310.00","37"
"1506","Himachal(HPTDC)","Baddi (Himachal Pradesh) to Delhi","https://www.redbus.in/bus-tickets/baddi-himachal-pradesh-to-delhi","HRTC - 6639","Himsuta AC Seater Volvo/Scania 2+2","20:45","06h 45m","03:30","3.8","588.00","35"
"1507","Himachal(HPTDC)","Kangra to Delhi","https://www.redbus.in/bus-tickets/kangra-to-delhi","Bedi Travels","Volvo 9600 Multi Axle Semi-Sleeper (2+2)","19:45","09h 45m","05:30","4.9","630.00","26"
"1508","Himachal(HPTDC)","Kangra to Delhi","https://www.redbus.in/bus-tickets/kangra-to-delhi","Ram Dalal Holidays","Volvo 9600 A/C Semi Sleeper (2+2)","20:20","09h 25m","05:45","4.8","670.00","22"
"1509","Himachal(HPTDC)","Kangra to Delhi","https://www.redbus.in/bus-tickets/kangra-to-delhi","Ram Dalal Holidays","Volvo 9600 Multi Axle Semi-Sleeper (2+2)","21:10","09h 20m","06:30","4.8","630.00","37"
"1510","Himachal(HPTDC)","Kangra to Delhi","https://www.redbus.in/bus-tickets/kangra-to-delhi","AdCity Land Travels",,"21:20","09h 30m","06:50","3.4","495.00","33"
"1511","Himachal(HPTDC)","Kangra to Delhi","https://www.redbus.in/bus-tickets/kangra-to-delhi",,,,,,"0.0","0.00","0"
"1512","Himachal(HPTDC)","Ghumarwin to Delhi","https://www.redbus.in/bus-tickets/ghumarwin-to-delhi","HRTC - 6651","Ordinary 3+2 Non AC Seater","05:30","11h 00m","16:30","4.1","465.00","46"
"1513","Himachal(HPTDC)","Ghumarwin to Delhi","https://www.redbus.in/bus-tickets/ghumarwin-to-delhi","HRTC - 887","Ordinary 3+2 Non AC Seater","08:00","08h 30m","16:30","4.8","463.00","37"
"1514","Himachal(HPTDC)","Ghumarwin to Delhi","https://www.redbus.in/bus-tickets/ghumarwin-to-delhi","HRTC - 680","Ordinary 3+2 Non AC Seater","18:18","10h 12m","04:30","4.1","485.00","33"
"1515","Himachal(HPTDC)","Ghumarwin to Delhi","https://www.redbus.in/bus-tickets/ghumarwin-to-delhi","HRTC - 763","Ordinary 3+2 Non AC Seater","19:40","09h 20m","05:00","4.7","463.00","37"
"1516","Himachal(HPTDC)","Ghumarwin to Delhi","https://www.redbus.in/bus-tickets/ghumarwin-to-delhi","HRTC - 700","Himsuta AC Seater Volvo/Scania 2+2","20:00","08h 30m","04:30","4.7","912.00","26"
"1517","Himachal(HPTDC)","Delhi to Sarkaghat","https://www.redbus.in/bus-tickets/delhi-to-sarkaghat","HRTC - 506","Ordinary 3+2 Non AC Seater","07:03","12h 57m","20:00","4.0","643.00","35"
"1518","Himachal(HPTDC)","Delhi to Sarkaghat","https://www.redbus.in/bus-tickets/delhi-to-sarkaghat","HRTC - 534","Ordinary 3+2 Non AC Seater","18:05","11h 15m","05:20","4.5","612.00","37"
"1519","Himachal(HPTDC)","Delhi to Sarkaghat","https://www.redbus.in/bus-tickets/delhi-to-sarkaghat","HRTC - 541","Ordinary 3+2 Non AC Seater","19:14","08h 56m","04:10","4.8","575.00","37"
"1520","Himachal(HPTDC)","Delhi to Sarkaghat","https://www.redbus.in/bus-tickets/delhi-to-sarkaghat","HRTC - 549","A/C Executive (2+3)","19:25","11h 20m","06:45","3.3","701.00","43"
"1521","Himachal(HPTDC)","Delhi to Sarkaghat","https://www.redbus.in/bus-tickets/delhi-to-sarkaghat","HRTC - 557","Ordinary 3+2 Non AC Seater","20:15","10h 55m","07:10","2.9","575.00","35"
"1522","Assam(ASTC)","Tezpur to Guwahati","https://www.redbus.in/bus-tickets/tezpur-to-guwahati","NEELKANTH TRAVELS","A/C Seater Push Back (2+2)","05:15","03h 15m","08:30","4.5","300.00","16"
"1523","Assam(ASTC)","Tezpur to Guwahati","https://www.redbus.in/bus-tickets/tezpur-to-guwahati","MAA Anada (UNDER ASTC)","AC Seater (2+2)","05:20","03h 10m","08:30","3.3","304.20","25"
"1524","Assam(ASTC)","Tezpur to Guwahati","https://www.redbus.in/bus-tickets/tezpur-to-guwahati","Kanchan Travels","AC Seater (2+2)","05:30","03h 15m","08:45","4.2","332.00","6"
"1525","Assam(ASTC)","Tezpur to Guwahati","https://www.redbus.in/bus-tickets/tezpur-to-guwahati","Mahi Travels(Under ASTC)","A/C Seater (2+2)","05:40","03h 15m","08:55","4.6","340.00","3"
"1526","Assam(ASTC)","Tezpur to Guwahati","https://www.redbus.in/bus-tickets/tezpur-to-guwahati","WARISPIYA TRAVELS",,"05:45","03h 15m","09:00","4.0","360.00","13"
"1527","Assam(ASTC)","Tezpur to Guwahati","https://www.redbus.in/bus-tickets/tezpur-to-guwahati",,,,,,"0.0","0.00","0"
"1528","Assam(ASTC)","Tezpur to Guwahati","https://www.redbus.in/bus-tickets/tezpur-to-guwahati",,,,,,"0.0","0.00","0"
"1529","Assam(ASTC)","Tezpur to Guwahati","https://www.redbus.in/bus-tickets/tezpur-to-guwahati",,,,,,"0.0","0.00","0"
"1530","Assam(ASTC)","Tezpur to Guwahati","https://www.redbus.in/bus-tickets/tezpur-to-guwahati",,,,,,"0.0","0.00","0"
"1531","Assam(ASTC)","Tezpur to Guwahati","https://www.redbus.in/bus-tickets/tezpur-to-guwahati",,,,,,"0.0","0.00","0"
"1532","Assam(ASTC)","Guwahati to Tezpur","https://www.redbus.in/bus-tickets/guwahati-to-tezpur","PANKAJ TRAVELS","AC Seater (2+2)","05:30","04h 30m","10:00","3.6","333.00","32"
"1533","Assam(ASTC)","Guwahati to Tezpur","https://www.redbus.in/bus-tickets/guwahati-to-tezpur","Karisma (Aziba)","NON A/C Seater (2+1)","05:45","04h 55m","10:40","3.8","350.00","24"
"1534","Assam(ASTC)","Guwahati to Tezpur","https://www.redbus.in/bus-tickets/guwahati-to-tezpur","Chartered Bus - ASTC","Volvo AC Seater Pushback 2+2","06:15","04h 15m","10:30","4.4","389.13","4"
"1535","Assam(ASTC)","Guwahati to Tezpur","https://www.redbus.in/bus-tickets/guwahati-to-tezpur","SHIVAM TRAVELS","Bharat Benz A/C Seater (2+1)","06:45","04h 25m","11:10","4.4","370.00","28"
"1536","Assam(ASTC)","Guwahati to Tezpur","https://www.redbus.in/bus-tickets/guwahati-to-tezpur","Chartered Bus - ASTC","A/C Seater Push Back (2+2)","07:00","04h 00m","11:00","4.6","410.69","14"
"1537","Assam(ASTC)","Nagaon (Assam) to Guwahati","https://www.redbus.in/bus-tickets/nagaon-to-guwahati","Pranjit Travels (Under ASTC)","NON A/C Seater (2+1)","03:30","03h 00m","06:30","3.2","250.00","3"
"1538","Assam(ASTC)","Nagaon (Assam) to Guwahati","https://www.redbus.in/bus-tickets/nagaon-to-guwahati","Purple Wings Coaches","A/C Seater / Sleeper (2+1)","04:00","02h 45m","06:45","4.2","440.00","15"
"1539","Assam(ASTC)","Nagaon (Assam) to Guwahati","https://www.redbus.in/bus-tickets/nagaon-to-guwahati","NEELKANTH TRAVELS","A/C Seater Push Back (2+2)","06:25","02h 05m","08:30","4.5","250.00","17"
"1540","Assam(ASTC)","Nagaon (Assam) to Guwahati","https://www.redbus.in/bus-tickets/nagaon-to-guwahati","MAA Anada (UNDER ASTC)","AC Seater (2+2)","06:25","02h 05m","08:30","4.6","247.50","25"
"1541","Assam(ASTC)","Nagaon (Assam) to Guwahati","https://www.redbus.in/bus-tickets/nagaon-to-guwahati","Kanchan Travels","AC Seater (2+2)","06:30","02h 15m","08:45","4.0","262.00","17"
"1542","Assam(ASTC)","Nagaon (Assam) to Guwahati","https://www.redbus.in/bus-tickets/nagaon-to-guwahati",,,,,,"0.0","0.00","0"
"1543","Assam(ASTC)","Nagaon (Assam) to Guwahati","https://www.redbus.in/bus-tickets/nagaon-to-guwahati",,,,,,"0.0","0.00","0"
"1544","Assam(ASTC)","Nagaon (Assam) to Guwahati","https://www.redbus.in/bus-tickets/nagaon-to-guwahati",,,,,,"0.0","0.00","0"
"1545","Assam(ASTC)","Nagaon (Assam) to Guwahati","https://www.redbus.in/bus-tickets/nagaon-to-guwahati",,,,,,"0.0","0.00","0"
"1546","Assam(ASTC)","Nagaon (Assam) to Guwahati","https://www.redbus.in/bus-tickets/nagaon-to-guwahati",,,,,,"0.0","0.00","0"
"1547","Assam(ASTC)","Guwahati to Nagaon (Assam)","https://www.redbus.in/bus-tickets/guwahati-to-nagaon","Kareng Travels","Non AC Seater (2+1)","05:00","02h 30m","07:30","4.7","300.00","12"
"1548","Assam(ASTC)","Guwahati to Nagaon (Assam)","https://www.redbus.in/bus-tickets/guwahati-to-nagaon","Chartered Bus - ASTC","Volvo AC Seater Pushback 2+2","06:15","03h 00m","09:15","4.7","270.01","4"
"1549","Assam(ASTC)","Guwahati to Nagaon (Assam)","https://www.redbus.in/bus-tickets/guwahati-to-nagaon","NETWORK TRAVELS","NON A/C Seater (2+2)","06:30","03h 30m","10:00","3.7","350.00","40"
"1550","Assam(ASTC)","Guwahati to Nagaon (Assam)","https://www.redbus.in/bus-tickets/guwahati-to-nagaon","SHIVAM TRAVELS","Bharat Benz A/C Seater (2+1)","06:45","02h 45m","09:30","4.3","278.00","29"
"1551","Assam(ASTC)","Guwahati to Nagaon (Assam)","https://www.redbus.in/bus-tickets/guwahati-to-nagaon","Chartered Bus - ASTC","Volvo AC Seater Pushback 2+2","07:30","02h 00m","09:30","4.6","270.01","12"
"1552","Assam(ASTC)","Goalpara to Guwahati","https://www.redbus.in/bus-tickets/goalpara-to-guwahati","Assam State Transport Corporation (ASTC) - 173642","Non AC Seater 2+2","06:10","04h 00m","10:10","2.8","164.00","3"
"1553","Assam(ASTC)","Goalpara to Guwahati","https://www.redbus.in/bus-tickets/goalpara-to-guwahati","Balaji Tours And Travels","NON A/C Seater (2+2)","10:45","04h 00m","14:45","2.3","162.00","33"
